x,,
2105,Type 1 diabetes autoantibodies in high risk HLA genotype individuals (time to event),
2106,Dysmenorrheic pain severity,
2107,Menstruation quality of life impact (dysmenorrhea),
2108,Pain medicine use during menstruation,
2109,Menstruation quality of life impact (fever),
2110,Menstruation quality of life impact (acne),
2111,Menstruation quality of life impact (aggressiveness),
2112,Menstruation quality of life impact (increased appetite),
2113,Menstruation quality of life impact (bowel movement),
2114,Menstruation quality of life impact (depression),
2115,Menstruation quality of life impact (edema),
2116,Menstruation quality of life impact (headache),
2117,Glomerular filtration rate in type 2 diabetes,
2118,Menstruation quality of life impact (joint pain),
2119,Menstruation quality of life impact (loss of concentration),
2120,Menstruation quality of life impact (nervousness),
2121,Menstruation quality of life impact (pressure in breast),
2122,Menstruation quality of life impact (sleepiness),
2123,Menstruation quality of life impact (stiff neck),
2124,Vaginal discharge (itching),
2125,Vaginal discharge (metrorrhagia),
2126,Vaginal discharge (smell),
2127,Irritable mood,
2128,Feeling lonely,
2129,Experiencing mood swings,
2130,Feeling fed-up,
2131,Educational attainment (MTAG),
2132,Self-reported math ability,
2133,Highest math class taken,
2134,Self-reported math ability (MTAG),
2135,Highest math class taken (MTAG),
2136,Mortality,
2137,Diverticular disease,
2138,Fractures,
2139,Response to tamoxifen in oestrogen receptor positive/HER2 negative breast cancer,
2140,Feeling miserable,
2141,Estimated glomerular filtration rate,
2142,Serum creatinine levels,
2143,Worry too long after an embarrassing experience,
2144,Hepatitis B surface antigen seroclearance in chronic hepatitis B infection,
2145,Thrombocytopenia in coronary artery bypass surgery,
2146,Suicide attempts,
2147,Diastolic blood pressure night-to-day ratio in hypertension,
2148,Depressed affect,
2149,Worry,
2150,Serum urate levels in chronic kidney disease,
2151,Gout in chronic kidney disease,
2152,Severe diabetic retinopathy in type 2 diabetes,
2153,Uterine fibroid number (single vs multiple),
2154,Uterine fibroid size (maximum dimension),
2155,Uterine fibroid size (maximum volume),
2156,Diffusing capacity of the lung for carbon monoxide traits,
2157,Urinary albumin excretion,
2158,Urinary albumin excretion (no hypertensive medication),
2159,Depression in smokers,
2160,Erythrocyte thioguanine concentration in 6-mercaptopurine-treated acute lymphoblastic leukaemia,
2161,Erythrocyte methylated 6-mercaptopurine metabolite concentration in 6-mercaptopurine-treated acute lymphoblastic leukaemia,
2162,DNA-incorporated thioguanine levels in 6-mercaptopurine-treated acute lymphoblastic leukaemia,
2163,Affective disorder and suicide attempts,
2164,Glomerular filtration rate change in heart transplantation,
2165,Giant cell arteritis,
2166,Disrupted circadian rhythm (low relative amplitude of rest-activity cycles),
2167,Energy expenditure,
2168,Energy intake,
2169,Philtrum width,
2170,Plasma parathyroid hormone levels,
2171,Childhood steroid-sensitive nephrotic syndrome,
2172,Suicidal ideation,
2173,Bronchopulmonary dysplasia in preterm infants,
2174,Endometrial cancer (endometrioid histology),
2175,Endometrial cancer (Non-endometrioid histology),
2176,Feeling nervous,
2177,Suffering from nerves,
2178,Feeling worry,
2179,Feeling hurt,
2180,Feeling tense,
2181,Hematoma volume in lobar spontaneous intracerebral hemorrhage,
2182,Hematoma volume in non-lobar spontaneous intracerebral hemorrhage,
2183,ADAMTS13 levels,
2184,Familial lung cancer,
2185,Familial lung adenocarcinoma,
2186,Familial squamous cell lung carcinoma,
2187,Maximum cranial length,
2188,Maximum cranial width,
2189,Cephalic index,
2190,Forehead morphology,
2191,Upper eyelid morphology,
2192,Chlamydia trachomatis seropositivity,
2193,Cerebrospinal fluid α-synuclein levels,
2194,Elevated fasting plasma glucose,
2195,Hemoglobin A1c levels,
2196,Systolic blood pressure night-to-day ratio in hypertension,
2197,Response to ketogenic dietary therapies in epilepsy,
2198,Childhood onset systemic lupus erythematosus,
2199,Prostate cancer (advanced),
2200,Pemphigus vulgaris,
2201,Pemphigus foliaceus,
2202,Paediatric migraine,
2203,Latent autoimmune diabetes,
2204,Latent autoimmune diabetes vs. type 1 diabetes,
2205,Chronic back pain,
2206,Resistant hypertension,
2207,Lateral ventricular volume in normal aging,
2208,Esophageal adenocarcinoma x smoking interaction,
2209,Esophageal adenocarcinoma x pack-years of smoking exposure interaction,
2210,Esophageal adenocarcinoma x gastroesophageal reflux disease interaction,
2211,Barrett's esophagus x pack-years of smoking exposure interaction,
2212,Serum erythropoietin levels,
2213,Chronic central serous retinopathy,
2214,Household income,
2215,Appendicitis,
2216,Benign prostatic hyperplasia and lower urinary tract symptoms,
2217,Fatty acid desaturase activity (serum),
2218,Fatty acid desaturase activity (adipose tissue),
2219,PEG-asparaginase hypersensitivity without enzyme activity in childhood acute lymphoblastic leukaemia,
2220,Reasoning,
2221,Visual memory,
2222,Verbal memory,
2223,Working memory,
2224,Carotid plaque,
2225,Leisure-time exercise behaviour (age-stratified),
2226,Alzheimer's disease with language domain impairment,
2227,Alzheimer's disease with visuospatial domain impairment,
2228,Alzheimer's disease with no specific cognitive domain impairment,
2229,Alzheimer's disease with multiple cognitive domain impairments,
2230,Regular attendance at a pub or social club,
2231,Regular attendance at a religious group,
2232,Regular attendance at a gym or sports club,
2233,Loneliness,
2234,Ability to confide in someone,
2235,Loneliness (MTAG),
2236,Pulmonary arterial hypertension,
2237,Takayasu arteritis,
2238,Hyperthyroidism,
2239,Coronary artery disease and HDL cholesterol levels (multivariate analysis),
2240,Coronary artery disease and LDL cholesterol levels (multivariate analysis),
2241,Coronary artery disease and triglyceride levels (multivariate analysis),
2242,Mitochondrial DNA levels,
2243,Response to opioid analgesics in cancer (pain decrease),
2244,Glioblastoma (age-stratified),
2245,Circulating fibroblast growth factor 23 levels,
2246,Hedonic well-being,
2247,Eudaimonic well-being,
2248,Waldenström macroglobulinemia / lymphoplasmacytic lymphoma,
2249,Nonsyndromic cleft lip with or without cleft palate x sex interaction (2df test),
2250,Intra-individual response time variability (selective attention),
2251,Chronic periodontitis (localised),
2252,Fasting glucose in pregnancy (gestational week 14-16),
2253,Two-hour glucose in pregnancy (gestational week 30-32),
2254,General glucose level in pregnancy (gestational week 30-32),
2255,Nicotine dependence and major depression (severity of comorbidity),
2256,Subcutaneous adipose tissue attenuation (Hounsfield unit scale),
2257,Feeling guilty,
2258,Neurociticism,
2259,Midgestational cytokine/chemokine levels (maternal genetic effect),
2260,Neonatal cytokine/chemokine levels (maternal genetic effect),
2261,Midgestational cytokine/chemokine levels (fetal genetic effect),
2262,Number of live births,
2263,Non-steroidal anti-inflammatory drug-induced enteropathy,
2264,Number of pregnancies,
2265,"Parental longevity (combined parental attained age, Martingale residuals)",
2266,Parental longevity (combined parental age at death),
2267,Parental longevity (both parents in top 10%),
2268,Parental longevity (father's age at death),
2269,Parental longevity (mother's age at death),
2270,Full scale intelligence quotient (cesarean section interaction),
2271,Performance intelligence quotient (cesarean section interaction),
2272,Verbal intelligence quotient (cesarean section interaction),
2273,Self-reported childhood asthma in adult smokers,
2274,Brain imaging measurements,
2275,Hip shape (DXA scan),
2276,Acute insulin response (insulin secretion adjusted),
2277,Eyebrow thickness,
2278,Cognitive performance (MTAG),
2279,Post bronchodilator FEV1/FVC ratio in smoking,
2280,Post bronchodilator percent predicted FEV1 in smoking,
2281,Blond vs. brown/black hair color,
2282,Red vs. brown/black hair color,
2283,Brown vs. black hair color,
2284,Asthma (moderate or severe),
2285,Varicose veins,
2286,Severe depressive disorders in coronary artery disease,
2287,Childhood absence epilepsy,
2288,Juvenile myoclonic epilepsy,
2289,Focal epilepsy (with hippocampal sclerosis),
2290,Physical activity (overall physical activity time),
2291,Sedentary behaviour duration,
2292,Physical activity (walking duration),
2293,Physical activity (moderate intensity activity duration),
2294,Pancreatic ductal adenocarcinoma,
2295,Neuromyelitis optica (AQP4-IgG-positive),
2296,Cerebrospinal AB1-42 levels in normal cognition,
2297,Cerebrospinal AB1-42 levels in mild cognitive impairment,
2298,Cerebrospinal AB1-42 levels in Alzheimer's disease dementia,
2299,Cerebrospinal fluid t-tau levels,
2300,Cerebrospinal fluid t-tau levels in normal cognition,
2301,Cerebrospinal fluid t-tau levels in Alzheimer's disease dementia,
2302,Cerebrospinal fluid p-tau levels,
2303,Cerebrospinal fluid p-tau levels in normal cognition,
2304,Cerebrospinal fluid p-tau levels in mild cognitive impairment,
2305,Cerebrospinal fluid p-tau levels in Alzheimer's disease dementia,
2306,Hippocampal volume in normal cognition,
2307,Hippocampal volume in Alzheimer's disease dementia,
2308,Logical memory (immediate recall),
2309,Logical memory (immediate recall) in normal cognition,
2310,Logical memory (immediate recall) in mild cognitive impairment,
2311,Logical memory (immediate recall) in Alzheimer's disease dementia,
2312,Logical memory (delayed recall),
2313,Logical memory (delayed recall) in normal cognition,
2314,Logical memory (delayed recall) in mild cognitive impairment,
2315,Type 2 diabetes nephropathy including microalbuminuria,
2316,Serum bilirubin levels x Mediterranean diet adherence interaction in metabolic syndrome,
2317,Lumbar spine bone mineral density (trabecular),
2318,Cardiovascular event in rheumatoid arthritis,
2319,Carotid intima media thickness in rheumatoid arthritis,
2320,Ischemic heart disease in rheumatoid arthritis,
2321,Carotid plaques in rheumatoid arthritis,
2322,Broad depression or major depressive disorder (self-reported),
2323,Broad depression or major depressive disorder (recurrent),
2324,Broad depression or bipolar disorder,
2325,Broad depression or schizophrenia,
2326,Predicted suicide risk,
2327,Attention deficit hyperactivity disorder or cannabis use,
2328,Cerebrospinal fluid t-tau levels in mild cognitive impairment,
2329,Hippocampal volume in mild cognitive impairment,
2330,Serum bilirubin levels in metabolic syndrome,
2331,Erectile dysfunction,
2332,Triiodothyronine/thyroxine ratio,
2333,Factor VII activity,
2334,Factor VII activity or levels,
2335,Mitochondrial DNA copy number,
2336,Mitochondrial DNA copy number (white blood cells),
2337,Anti-Mullerian hormone levels in pre-menopausal women of late reproductive age,
2338,Age of smoking initiation,
2339,Rapid automised naming of letters,
2340,Rapid automised naming of digits,
2341,Rapid automised naming of pictures,
2342,Short-term memory (digit-span task),
2343,Word spelling,
2344,Phoneme awareness,
2345,Meconium ileus in cystic fibrosis,
2346,Modic changes,
2347,Serum urea levels,
2348,Insomnia symptoms (never/rarely vs. usually),
2349,Insomnia symptoms (never/rarely vs. sometimes/usually),
2350,Estimated glomerular filtration rate in coronary artery disease and impaired kidney function,
2351,vWF levels,
2352,Aspartate aminotransferase levels,
2353,Alanine aminotransferase levels,
2354,Smoking behaviour (cigarettes smoked per day),
2355,Age of smoking initiation (MTAG),
2356,Response to ketamine in bipolar disorder or major depression (antidepressant effects),
2357,Response to ketamine in bipolar disorder or major depression (dissociation effects),
2358,Body fat distribution (arm fat ratio),
2359,Body fat distribution (trunk fat ratio),
2360,Body fat distribution (leg fat ratio),
2361,Breast cancer (progesterone-receptor positive),
2362,Normal body mass index vs. thin,
2363,Obese vs. thin,
2364,Vitiligo (early onset),
2365,Vitiligo (late onset),
2366,Diastolic blood pressure x sodium interaction (1df test),
2367,Seasonality and depression,
2368,Asthma exacerbations in inhaled corticosteroid treatment,
2369,Plasma free asparagine levels,
2370,Postburn scar height,
2371,Postburn scar pliability,
2372,Warfarin-associated bleeding,
2373,Diastolic blood pressure x alcohol consumption interaction (1df test),
2374,Psychological distress,
2375,Well-being spectrum (multivariate analysis),
2376,Chronic rhinosinusitis,
2377,Nasal polyps,
2378,Healthspan,
2379,HDL cholesterol x physical activity interaction (2df test),
2380,HDL cholesterol x physical activity interaction (1df test),
2381,LDL cholesterol x physical activity interaction (2df test),
2382,Triglycerides x physical activity interaction (2df test),
2383,Diffusing capacity of carbon monoxide,
2384,Thiopurine-induced early leukopenia in Crohn's disease,
2385,Depressive symptoms x dependent stressful life events interaction (2df test),
2386,Depressive symptoms x independent stressful life events interaction (2df test),
2387,Age at first sexual intercourse,
2388,Cigarettes smoked per day (MTAG),
2389,Alcohol consumption (drinks per week) (MTAG),
2390,Smoking cessation (MTAG),
2391,Smoking initiation (ever regular vs never regular) (MTAG),
2392,Depressive symptoms x dependent stressful life events interaction (1df test),
2393,Depressive symptoms x independent stressful life events interaction (1df test),
2394,Systemic seropositive rheumatic diseases (Systemic sclerosis or systemic lupus erythematosus or rheumatoid arthritis or idiopathic inflammatory myopathies),
2395,Adult asthma,
2396,Factor VIII levels,
2397,Osteolysis in total hip arthroplasty,
2398,Osteolysis in total hip arthroplasty (time to prosthesis revision),
2399,Suicidality,
2400,Deliberate self-harm,
2401,Suicidality (suicidal ideation/attempts),
2402,Number of twin births,
2403,Breast cancer in BRCA2 mutation carriers,
2404,Fulminant type 1 diabetes,
2405,Family history of Alzheimer's disease,
2406,Cellular nuclear factor (erythroid-derived 2)-like 2 levels,
2407,FEV1,
2408,Peak expiratory flow,
2409,Thyroxine levels,
2410,Triiodothyronine levels,
2411,Alzheimer's disease or family history of Alzheimer's disease,
2412,Risk-taking tendency (4-domain principal component model),
2413,General risk tolerance (MTAG),
2414,Reduced foot dorsiflexion strength in Charcot-Marie-Tooth disease type 1A,
2415,Crohn's disease (time to progression),
2416,Crohn's disease (time to first abdominal surgery),
2417,Crohn's disease (indolent vs progressive),
2418,Negative urgency,
2419,Sleep duration (short sleep),
2420,Sensation seeking,
2421,Impulsivity,
2422,Lack of premeditation,
2423,Positive urgency,
2424,Lack of perseverance,
2425,Sleep duration (long sleep),
2426,Impulsivity (attentional),
2427,Impulsivity (motor),
2428,Impulsivity (non-planning),
2429,Drug experimentation measurement,
2430,Carpal tunnel syndrome,
2431,Estimated glomerular filtration rate after 1 year in renal transplantation (recipient effect),
2432,Estimated glomerular filtration rate after 1 year in renal transplantation (donor effect),
2433,Estimated glomerular filtration rate after 5 years in renal transplantation (recipient effect),
2434,Estimated glomerular filtration rate after 5 years in renal transplantation (donor effect),
2435,Estimated glomerular filtration rate change in renal transplantation (recipient effect),
2436,Estimated glomerular filtration rate change in renal transplantation (donor effect),
2437,Rumination (response to stress),
2438,Brooding (response to stress),
2439,Reflection (response to stress),
2440,Smoking initiation,
2441,Smoking cessation,
2442,Plasma anastrozole concentration in anastrozole-treated estrogen receptor positive breast cancer,
2443,Glycine levels,
2444,3-month functional outcome in ischaemic stroke (modified Rankin score),
2445,3-month functional outcome in lacunar ischaemic stroke (modified Rankin score),
2446,3-month functional outcome in non-lacunar ischaemic stroke (modified Rankin score),
2447,Treatment resistant depression,
2448,Depressive symptom improvement,
2449,Triiodothyronine levels and thyroxine levels,
2450,Worry/vulnerability (special factor of neuroticism),
2451,Anxiety/tension (special factor of neuroticism),
2452,General factor of neuroticism,
2453,Type 2 diabetes (adjusted for BMI),
2454,Attention deficit hyperactivity disorder or amygdala volume (pleiotropy),
2455,Attention deficit hyperactivity disorder or intracranial volume (pleiotropy),
2456,Morning person,
2457,Autism and major depressive disorder (MTAG),
2458,Autism and educational attainment (MTAG),
2459,Autism and schizophrenia (MTAG),
2460,Hepatitis C (spontaneous viral clearance),
2461,Glycated hemoglobin levels in type 1 diabetes,
2462,Breast milk fatty acid composition (maternal genotype effect),
2463,Breast milk fatty acid composition (infant genotype effect),
2464,Plasma norclozapine levels in treatment-resistant schizophrenia,
2465,Plasma clozapine levels in treatment-resistant schizophrenia,
2466,Plasma clozapine-norclozapine ratio in treatment-resistant schizophrenia,
2467,perceptual and visual search speed (trail making test A) (age interaction),
2468,Substance use disorder,
2469,"Cortical brain region measurements (area, volume and thickness)",
2470,Plasma free amino acid levels (adjusted for twenty other PFAAs),
2471,Metastasis in stage I-III microsatellite instability low/stable colorectal cancer (time to event),
2472,Plasma free amino acid levels,
2473,Smoking initiation (ever regular vs never regular),
2474,Non-word reading,
2475,Attention deficit hyperactivity disorder or caudate nucleus volume (pleiotropy),
